City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
891,Berlevag,NO,2022-02-04 00:30:18,70.8578,29.0864,22.73,79,100,15.03
892,Kharitonovo,RU,2022-02-04 00:31:51,61.4009,47.4978,2.93,100,93,3.0
893,Uige,AO,2022-02-04 00:31:51,-7.6087,15.0613,65.48,95,100,1.16
894,Quechultenango,MX,2022-02-04 00:31:52,17.4167,-99.2167,68.27,65,0,4.54
895,Bolotnoye,RU,2022-02-04 00:31:52,55.6717,84.3981,1.22,98,97,7.25
896,Mutare,ZW,2022-02-04 00:31:52,-18.9707,32.6709,65.26,89,88,1.77
897,Jalu,LY,2022-02-04 00:31:53,29.0331,21.5482,50.92,57,6,13.11
898,Axim,GH,2022-02-04 00:31:53,4.8699,-2.2405,78.82,85,0,5.99
899,Liverpool,GB,2022-02-04 00:29:28,53.4106,-2.9779,51.15,92,75,3.0
900,Ofaqim,IL,2022-02-04 00:31:54,31.3141,34.6203,54.73,64,4,13.31
901,Podor,MR,2022-02-04 00:31:54,16.6527,-14.9587,73.35,31,0,2.3
902,Ghanzi,BW,2022-02-04 00:31:55,-21.5667,21.7833,69.93,79,82,9.64
903,Lhokseumawe,ID,2022-02-04 00:31:55,5.1801,97.1507,76.5,86,99,4.21
904,Iskateley,RU,2022-02-04 00:31:56,67.6803,53.1512,2.7,97,100,3.69
905,Prenzlau,DE,2022-02-04 00:31:56,53.3167,13.8667,45.34,94,100,9.4
906,Daytona Beach,US,2022-02-04 00:27:34,29.2108,-81.0228,72.12,77,20,5.75
907,Tonantins,BR,2022-02-04 00:31:57,-2.8731,-67.8022,73.85,97,100,1.99
908,Bukama,CD,2022-02-04 00:31:57,-9.2,25.85,67.84,99,100,1.66
909,Lokvine,BA,2022-02-04 00:31:58,44.2047,17.8564,26.01,86,100,3.58
910,Imbituba,BR,2022-02-04 00:31:59,-28.24,-48.6703,78.69,91,1,15.66
911,Palaikastron,GR,2022-02-04 00:32:59,35.2,26.25,49.75,77,100,29.73
912,San Antonio Ilotenango,GT,2022-02-04 00:33:00,15.0547,-91.2297,61.79,87,33,3.44
913,Kudahuvadhoo,MV,2022-02-04 00:33:00,2.6708,72.8944,80.94,72,2,8.41
914,High Rock,BS,2022-02-04 00:33:01,26.6208,-78.2833,73.42,69,0,15.86
915,Antalaha,MG,2022-02-04 00:33:01,-14.9003,50.2788,75.7,85,100,6.29
916,Buta,CD,2022-02-04 00:33:01,2.7858,24.73,74.5,42,100,2.42
917,Kizema,RU,2022-02-04 00:33:02,61.113,44.8302,-5.69,100,100,2.28
918,Senno,RU,2022-02-04 00:33:02,59.5336,33.9167,-4.63,100,100,2.1
919,Podgornoye,RU,2022-02-04 00:33:03,51.735,39.1496,25.02,93,100,6.71
920,Balykshi,KZ,2022-02-04 00:33:03,47.0667,51.8667,35.6,87,100,24.61
921,Chechat,IN,2022-02-04 00:33:03,24.7667,75.8833,52.88,54,0,5.26
922,San Borja,BO,2022-02-04 00:33:04,-14.8167,-66.85,74.79,90,57,2.55
923,Gaoual,GN,2022-02-04 00:33:04,11.75,-13.2,73.17,16,0,3.8
924,Port-Gentil,GA,2022-02-04 00:33:05,-0.7193,8.7815,79.68,79,100,6.38
925,Bhainsa,IN,2022-02-04 00:33:05,26.9548,76.9012,49.33,74,0,7.58
926,Amapa,BR,2022-02-04 00:33:06,1.0,-52.0,72.99,97,100,4.03
927,Menongue,AO,2022-02-04 00:33:06,-14.6585,17.691,60.8,97,100,4.52
928,Puerto El Triunfo,SV,2022-02-04 00:33:06,13.2833,-88.55,80.76,76,3,7.49
929,Anzio,IT,2022-02-04 00:33:07,41.4853,12.6179,51.31,75,100,12.57
930,Shetpe,KZ,2022-02-04 00:33:07,44.1667,52.1167,42.03,54,100,16.91
931,Bayan,CN,2022-02-04 00:33:08,46.0833,127.4,-6.41,96,80,5.53
932,Grindavik,IS,2022-02-04 00:29:12,63.8424,-22.4338,27.07,74,75,19.57
933,Vallenar,CL,2022-02-04 00:33:08,-28.5708,-70.7581,68.92,52,0,4.32
934,Edgewater,US,2022-02-04 00:33:09,28.9889,-80.9023,73.49,78,0,9.22
935,Yenagoa,NG,2022-02-04 00:33:09,4.9247,6.2642,77.22,83,5,1.07
936,Shache,CN,2022-02-04 00:33:09,38.4167,77.2406,24.84,46,100,2.84
937,Muri,IN,2022-02-04 00:33:10,23.3667,85.8667,65.05,91,100,4.47
938,Colares,PT,2022-02-04 00:33:10,38.7992,-9.4469,55.33,75,100,1.01
939,Devanhalli,IN,2022-02-04 00:33:11,13.2325,77.6992,62.83,100,40,4.61
940,Camara De Lobos,PT,2022-02-04 00:33:11,32.6333,-16.9667,67.01,86,40,4.0
941,Warri,NG,2022-02-04 00:33:12,5.5167,5.75,77.54,83,97,2.55
942,Najran,SA,2022-02-04 00:33:13,17.4924,44.1277,54.25,34,6,4.18
943,La Serena,CL,2022-02-04 00:33:13,-29.9078,-71.2542,64.24,80,16,1.95
944,La Suiza,CR,2022-02-04 00:33:14,9.8524,-83.6133,74.7,97,91,1.07
945,Hollabrunn,AT,2022-02-04 00:33:14,48.55,16.0833,40.82,83,99,3.65
946,Balintore,GB,2022-02-04 00:33:14,57.7556,-3.9123,36.36,84,9,22.77
947,Coquimbo,CL,2022-02-04 00:33:15,-29.9533,-71.3436,64.47,80,6,5.41
948,Kozhva,RU,2022-02-04 00:33:16,65.1073,57.0459,14.2,97,100,4.72
949,Yar-Sale,RU,2022-02-04 00:33:12,66.8333,70.8333,-7.06,99,99,5.5
950,Terra Santa,BR,2022-02-04 00:33:16,-2.1042,-56.4869,76.69,77,53,2.28
951,Kodinar,IN,2022-02-04 00:33:17,20.7903,70.7031,61.12,45,11,5.23
952,Bay City,US,2022-02-04 00:30:12,43.5945,-83.8889,16.36,67,0,8.99
953,Cordoba,AR,2022-02-04 00:33:18,-31.4135,-64.1811,79.75,78,20,1.01
954,Balsas,BR,2022-02-04 00:33:18,-7.5325,-46.0356,78.12,72,97,0.83
955,Plouzane,FR,2022-02-04 00:33:18,48.3833,-4.6167,48.38,84,100,10.36
956,Myitkyina,MM,2022-02-04 00:31:59,25.3833,97.4,52.61,80,78,3.33
957,Rocha,UY,2022-02-04 00:34:19,-34.4833,-54.3333,70.25,97,100,4.21
958,Vuktyl,RU,2022-02-04 00:34:20,63.8567,57.3094,13.73,96,100,5.08
959,Quthing,LS,2022-02-04 00:34:20,-30.4,27.7003,63.95,84,71,5.82
960,Igrim,RU,2022-02-04 00:34:20,63.1906,64.4162,10.85,96,100,0.76
961,Rio Tercero,AR,2022-02-04 00:34:21,-32.173,-64.1141,74.8,74,0,3.22
962,Wattegama,LK,2022-02-04 00:34:21,6.7989,81.4808,70.72,94,0,2.84
963,Copiapo,CL,2022-02-04 00:34:22,-27.3667,-70.3333,68.74,53,0,3.24
964,Atouguia Da Baleia,PT,2022-02-04 00:34:22,39.3381,-9.3263,55.36,95,99,1.86
965,Loandjili,CG,2022-02-04 00:34:22,-4.7561,11.8578,75.31,94,20,2.3
966,Saint-Joseph,RE,2022-02-04 00:33:00,-21.3667,55.6167,77.36,91,100,28.63
967,Yaan,NG,2022-02-04 00:34:23,7.3833,8.5667,79.2,13,17,9.89
968,Palencia,ES,2022-02-04 00:34:24,42.4167,-4.5,41.79,78,95,2.21
969,Raduzhnyy,RU,2022-02-04 00:34:24,62.0961,77.475,20.08,95,100,11.16
970,Zapolyarnyy,RU,2022-02-04 00:34:25,69.4154,30.8136,-1.12,100,100,3.24
971,Hovd,MN,2022-02-04 00:34:25,48.0056,91.6419,-10.44,81,23,3.83
972,Kihurio,TZ,2022-02-04 00:34:26,-4.4667,38.0667,70.95,94,59,3.91
973,Hurghada,EG,2022-02-04 00:33:18,27.2574,33.8129,56.16,42,0,12.8
974,Nadym,RU,2022-02-04 00:34:26,65.5333,72.5167,4.93,98,97,6.67
975,Shubarkuduk,KZ,2022-02-04 00:34:27,49.1447,56.4872,21.65,78,100,15.68
976,Cabedelo,BR,2022-02-04 00:34:27,-6.9811,-34.8339,83.07,74,98,13.02
977,Ondangwa,NA,2022-02-04 00:34:28,-17.9167,15.95,77.27,37,84,10.07
978,Cascais,PT,2022-02-04 00:34:28,38.6979,-9.4215,55.51,74,100,1.01
979,Boende,CD,2022-02-04 00:34:28,-0.2167,20.8667,66.24,98,99,2.48
980,Yemelyanovo,RU,2022-02-04 00:34:29,56.1681,92.6767,-4.99,84,100,2.24
981,Biankouma,CI,2022-02-04 00:34:29,7.7391,-7.6138,67.28,16,0,0.58
982,Quincy,US,2022-02-04 00:30:09,42.2529,-71.0023,45.43,96,100,1.99
983,Margate,GB,2022-02-04 00:34:30,51.3813,1.3862,48.96,86,100,18.97
984,Prado,BR,2022-02-04 00:34:30,-17.3411,-39.2208,77.34,88,31,6.8
985,Sao Domingos Do Maranhao,BR,2022-02-04 00:34:31,-5.5758,-44.3853,74.26,86,63,1.7
986,Teguise,ES,2022-02-04 00:34:31,29.0605,-13.564,66.42,64,0,14.97
987,Bay Roberts,CA,2022-02-04 00:34:32,47.5999,-53.2648,37.51,82,100,11.01
988,Takhatgarh,IN,2022-02-04 00:34:32,25.3333,73.0,53.13,42,0,5.39
989,Zlobin,HR,2022-02-04 00:34:33,45.2924,14.6541,36.7,79,0,5.75
990,Maldonado,UY,2022-02-04 00:34:26,-34.6667,-54.9167,72.23,97,100,1.12
991,Aranos,NA,2022-02-04 00:34:33,-24.1333,19.1167,73.53,41,44,8.75
992,Manavalakurichi,IN,2022-02-04 00:34:34,8.1333,77.3,78.89,90,39,5.44
993,Dudinka,RU,2022-02-04 00:34:34,69.4058,86.1778,-22.09,100,65,4.0
994,Beni Mazar,EG,2022-02-04 00:34:35,28.4962,30.8029,49.93,53,4,10.2
995,Bud,US,2022-02-04 00:34:35,39.447,-86.1758,21.85,92,100,17.92
